Ticker,px ini,yield ini,spread ini,Cpn,Company Corp Ticker,Grade,Delta Net Lev YoY,Delta Net Lev QoQ,GD YoY,GD QoQ,Debt/MC YoY,Debt/MC QoQ,Debt/MC,Delta D/E YoY,Delta D/E QoQ,Debt/Equity,Delta 1y E/A,E/A,5y Asset growth - Rev growth,Asset/Rev YoY,Delta EBITDA Margin YoY,Delta EBITDA Margin QoQ,Revenue - 5yr CAGR,Rev YoY,Rev QoQ,Delta WC/Rev 1Q,Delta WC/Rev 1y,Delta 1Q Inv days,Delta 1y Inv days,Int Cov YoY,Int Cov QoQ,Cash/STD YoY,Cash/STD QoQ,Cash/STD last Q,STD/TD YoY,STD/TD QoQ,STD/TD Last Q,Cash YoY,Cash QoQ,FCF score last 5Q,Delta_to_1y_tight,Delta_to_1y_wide,Yrs Today to Mty Dt,std_Delta Net Lev YoY,z_Delta Net Lev YoY,std_Delta Net Lev QoQ,z_Delta Net Lev QoQ,std_GD YoY,z_GD YoY,std_GD QoQ,z_GD QoQ,std_Debt/MC YoY,z_Debt/MC YoY,std_Debt/MC QoQ,z_Debt/MC QoQ,std_Debt/MC,z_Debt/MC,std_Delta D/E YoY,z_Delta D/E YoY,std_Delta D/E QoQ,z_Delta D/E QoQ,std_Debt/Equity,z_Debt/Equity,std_Delta 1y E/A,z_Delta 1y E/A,std_E/A,z_E/A,std_5y Asset growth - Rev growth,z_5y Asset growth - Rev growth,std_Asset/Rev YoY,z_Asset/Rev YoY,std_Delta EBITDA Margin YoY,z_Delta EBITDA Margin YoY,std_Delta EBITDA Margin QoQ,z_Delta EBITDA Margin QoQ,std_Revenue - 5yr CAGR,z_Revenue - 5yr CAGR,std_Rev YoY,z_Rev YoY,std_Rev QoQ,z_Rev QoQ,std_Delta WC/Rev 1Q,z_Delta WC/Rev 1Q,std_Delta WC/Rev 1y,z_Delta WC/Rev 1y,std_Delta 1Q Inv days,z_Delta 1Q Inv days,std_Delta 1y Inv days,z_Delta 1y Inv days,std_Int Cov YoY,z_Int Cov YoY,std_Int Cov QoQ,z_Int Cov QoQ,std_Cash/STD YoY,z_Cash/STD YoY,std_Cash/STD QoQ,z_Cash/STD QoQ,std_Cash/STD last Q,z_Cash/STD last Q,std_STD/TD YoY,z_STD/TD YoY,std_STD/TD QoQ,z_STD/TD QoQ,std_STD/TD Last Q,z_STD/TD Last Q,std_Cash YoY,z_Cash YoY,std_Cash QoQ,z_Cash QoQ,std_FCF score last 5Q,z_FCF score last 5Q,std_px ini,z_px ini,std_Cpn,z_Cpn,std_Delta_to_1y_tight,z_Delta_to_1y_tight,std_Delta_to_1y_wide,z_Delta_to_1y_wide,std_yield ini,z_yield ini,std_spread ini,z_spread ini,operations_score,liquidity_score,capital_structure_score,market_score,final_score
YPFDAR 8 1/2 06/27/29,103.981,7.148957463,349.8555298,8.5,YPFDAR,HY,-2.930811434,0.201530261,20.98632497,6.472093244,-0.175348818,-0.148756791,0.692161764,14.70873145,8.076812132,96.57899261,-2.851693652,39.34526024,-3.610925925,17.30303455,2.935808943,4.037968341,5.874807996,-12.34661129,0.043094161,-1.081284748,-21.15059418,-0.827106094,3.422772559,-1.370874866,0.66584794,-34.59053299,-9.551874867,26.95681511,3.465744078,1.770378591,26.37949448,-8.89395667,3.22997416,-13,23.31052979,184.7914702,3.378507871,-0.3329260767998151,-0.3329260767998151,-0.017989577776929142,-0.017989577776929142,0.19132841052204536,0.19132841052204536,0.6796258560347583,0.6796258560347583,0.03902530273194969,0.03902530273194969,-0.05964089407784682,-0.05964089407784682,-0.31371174815768715,-0.31371174815768715,0.08844976024178966,0.08844976024178966,0.27600737091286404,0.27600737091286404,-0.3020002131219776,-0.3020002131219776,-0.31125830497704793,-0.31125830497704793,0.11629145597957309,0.11629145597957309,-0.39463729514033186,-0.39463729514033186,0.6026964886294556,0.6026964886294556,0.287035089609539,0.287035089609539,0.3771599018538423,0.3771599018538423,-0.48194140985241496,-0.48194140985241496,-0.31226318919108353,-0.31226318919108353,-0.39842404688874977,-0.39842404688874977,-0.1262389406358871,-0.1262389406358871,-0.2922445598297734,-0.2922445598297734,-0.031134237325807917,-0.031134237325807917,-0.03804395673261812,-0.03804395673261812,-0.2902706903354954,-0.2902706903354954,-0.042306100792339485,-0.042306100792339485,-0.4176777037005253,-0.4176777037005253,-0.1504636891749607,-0.1504636891749607,-0.31533870848271073,-0.31533870848271073,0.4895037790118747,0.4895037790118747,0.42859678191206885,0.42859678191206885,0.6194945946054259,0.6194945946054259,-0.2639454779533552,-0.2639454779533552,-0.11236886940303333,-0.11236886940303333,-1.4948698019761273,-1.4948698019761273,0.6442659384341827,0.6442659384341827,1.382173317185365,1.382173317185365,-0.19085015623585225,-0.19085015623585225,0.33467444765350235,0.33467444765350235,-0.005879022614233333,-0.005879022614233333,0.050351856351148395,0.050351856351148395,-0.13907853825753688,-0.4880646782085771,0.033204780591028125,-0.13677253820881566,-0.12295508193615792
INDYIJ 8 3/4 05/07/29,99.395,8.96067671,538.2088623,8.75,INDYIJ,HY,1.85071193,0.266598433,-17.28612905,1.616903038,-1.175131589,-1.354971004,1.022707482,1.022336969,1.074286723,79.88979019,2.843756486,45.28593484,-1.366640217,10.30974666,1.251050499,-0.736696626,-2.540790619,-17.24334678,4.051127986,26.62702727,-5.362072993,1.072044664,1.987845283,0.691385504,-0.21520317,82.95362776,115.3934391,366.3638974,-15.14754014,-15.65500456,12.2166882,-32.43999774,-4.06246199,-12,205.9108623,418.9111377,3.238877481,0.19281365748594861,0.19281365748594861,-0.006613997751593413,-0.006613997751593413,-0.728266140744935,-0.728266140744935,0.038680152768385746,0.038680152768385746,-0.14495009531713285,-0.14495009531713285,-0.5800151022562582,-0.5800151022562582,-0.1893423730067111,-0.1893423730067111,0.08333489564616693,0.08333489564616693,0.03849847477673202,0.03849847477673202,-0.39769237141499336,-0.39769237141499336,0.5202956501151388,0.5202956501151388,0.4035379043762599,0.4035379043762599,-0.0989112424405879,-0.0989112424405879,0.256592792165463,0.256592792165463,0.1880257107248265,0.1880257107248265,-0.0749167178124989,-0.0749167178124989,-0.9435279040460967,-0.9435279040460967,-0.3778576704858292,-0.3778576704858292,-0.06819098967107991,-0.06819098967107991,0.3101095479694886,0.3101095479694886,-0.09764995077325002,-0.09764995077325002,-0.009357885504329594,-0.009357885504329594,-0.056106672151212816,-0.056106672151212816,-0.10567752214020339,-0.10567752214020339,-0.12790709642969497,-0.12790709642969497,0.17378023442172708,0.17378023442172708,0.17125268290778167,0.17125268290778167,-0.017257181909185352,-0.017257181909185352,-1.6287813873816794,-1.6287813873816794,-3.6172779620087785,-3.6172779620087785,-0.31382813061265713,-0.31382813061265713,-0.41294256596864687,-0.41294256596864687,-0.13260779693972494,-0.13260779693972494,-1.3114798020565377,-1.3114798020565377,0.297461930118764,0.297461930118764,1.5126421722683419,1.5126421722683419,0.14393299669470025,0.14393299669470025,1.489887404939192,1.489887404939192,0.2859498436379325,0.2859498436379325,0.35178449488951263,0.35178449488951263,-0.308975867024033,0.04157980401447716,0.1844567643948594,-0.25345578635116706,0.07472262958692998
GEBCB 5 3/4 10/22/35,98.597,5.940990397,173.502121,5.75,GEBCB,IG,0.354734901,0.229495476,5.913770721,3.967252882,-0.121989523,0.03980862,0.744602974,-3.917716284,-2.13910156,101.1927061,-0.407266915,42.15653031,0.499080753,6.662250238,-7.197424289,1.315126329,10.28001422,0.322094559,1.418492601,24.93509111,-62.12833853,-3.51032576,-2.276554601,-0.512613607,-0.117319915,-28.23457452,35.91203445,121.770462,0.976600751,-1.596147267,5.948133645,-9.059341493,11.40824915,0,10.04612097,7.062879028,9.697467488,0.02832746640183323,0.02832746640183323,-0.013100543224702608,-0.013100543224702608,-0.17082863208131716,-0.17082863208131716,0.34895566614022766,0.34895566614022766,0.04884423322564533,0.04884423322564533,0.021708318509288973,0.021708318509288973,-0.29398049718483044,-0.29398049718483044,0.08148870426834728,0.08148870426834728,-0.07049196215494931,-0.07049196215494931,-0.2755462106781807,-0.2755462106781807,0.045635824869416954,0.045635824869416954,0.2522233824802107,0.2522233824802107,0.14693192090109009,0.14693192090109009,0.07607512803518124,0.07607512803518124,-0.308471721451292,-0.308471721451292,0.11935475297365296,0.11935475297365296,-0.24032060660830173,-0.24032060660830173,-0.1425588646389593,-0.1425588646389593,-0.28510114304982975,-0.28510114304982975,0.2834650599994823,0.2834650599994823,-0.7972980760749874,-0.7972980760749874,-0.061901007796762574,-0.061901007796762574,-0.10978649469281192,-0.10978649469281192,-0.21344762412970392,-0.21344762412970392,-0.11839697381691583,-0.11839697381691583,-0.3856958335040778,-0.3856958335040778,-0.03340060371961411,-0.03340060371961411,-0.23206938948592473,-0.23206938948592473,0.20622677507977905,0.20622677507977905,-0.35305271328752513,-0.35305271328752513,-0.7269231278034841,-0.7269231278034841,-0.26499201724017907,-0.26499201724017907,-0.08967144545675068,-0.08967144545675068,0.8892001969785357,0.8892001969785357,0.23711531026797794,0.23711531026797794,-0.052984088727381466,-0.052984088727381466,-0.21516939238114371,-0.21516939238114371,-0.5422889172548533,-0.5422889172548533,-0.2004564439914515,-0.2004564439914515,-0.23187661619163924,-0.23187661619163924,-0.1230459988467774,0.12796333495711085,0.07374801907329692,0.018146334354868836,0.05778274535623926
PGSUST 8 09/11/31,105.647,6.766802888,264.9685669,8.0,PGSUST,HY,0.268262848,0.123528522,14.59866402,9.178543637,0.803329613,0.621573984,2.119077995,-27.3695864,-3.517534366,194.6132159,1.733797845,29.0246243,9.238734019,7.643491273,-5.09773405,7.087146165,58.93822857,7.413265255,29.63422654,6.589378715,-20.05521673,0.342408116,0.265126254,-0.774555652,2.707585075,-18.9712131,-5.880859801,141.2275526,-0.861577683,2.592081201,16.28223097,-11.80875125,22.21400035,-6,11.26956689,232.5884331,5.585215606,0.018819660895821176,0.018819660895821176,-0.03162627597877582,-0.03162627597877582,0.03784835925877225,0.03784835925877225,1.0369110862515323,1.0369110862515323,0.21911717781515874,0.21911717781515874,0.2726883578541953,0.2726883578541953,0.22317216949226354,0.22317216949226354,0.07272429664265778,0.07272429664265778,-0.1172451026333991,-0.1172451026333991,0.26010612228668173,0.26010612228668173,0.3582381348093488,0.3582381348093488,-0.38273705821647486,-0.38273705821647486,1.2985424993161827,1.2985424993161827,0.12463757172082993,0.12463757172082993,-0.18507775529902412,-0.18507775529902412,0.6658633005137906,0.6658633005137906,2.4285298938787863,2.4285298938787863,-0.04756870955982097,-0.04756870955982097,2.039671672537957,2.039671672537957,-0.005441888599437511,-0.005441888599437511,-0.27874395745368835,-0.27874395745368835,-0.017724162959727348,-0.017724162959727348,-0.07779208024643447,-0.07779208024643447,-0.23689408737629375,-0.23689408737629375,0.1560646061984975,0.1560646061984975,-0.33908451218793645,-0.33908451218793645,-0.14101134869577683,-0.14101134869577683,-0.21498135693929726,-0.21498135693929726,-0.0029671567552724985,-0.0029671567552724985,0.6193820179097093,0.6193820179097093,-0.04591064430590562,-0.04591064430590562,-0.28239001830269195,-0.28239001830269195,-0.05968190409939255,-0.05968190409939255,-0.21113980253900097,-0.21113980253900097,0.7702527412805611,0.7702527412805611,1.121235607019411,1.121235607019411,-0.21292630181878022,-0.21292630181878022,0.5705182426263591,0.5705182426263591,-0.06743587616093986,-0.06743587616093986,-0.08549761795775583,-0.08549761795775583,1.016438763070121,-0.14938844867734338,-0.24406919726139215,-0.2837369949188557,-0.03132281606565296
TIGO 7 3/8 04/02/32,103.566,6.655827016,254.1174774,7.375,TIGO,HY,-0.137565053,-0.047822432,16.40926641,6.496783146,-0.798934248,-0.511624828,0.754873683,65.64968208,28.43010853,255.0453172,-5.263074137,21.23155869,-4.732209909,11.6852748,7.789588685,2.050671375,6.005311375,-0.768693222,3.498542274,10.09506016,-9.344494641,2.540150572,-0.86185868,0.648380355,1.1012848970743243,36.38186071,9.859228561,253.5060976,1.813693072,0.756667682,7.770670457,107.0983811,29.61808262,0,44.22947742,98.84352258,6.143737166,-0.02580207084010875,-0.02580207084010875,-0.06158280356717372,-0.06158280356717372,0.08135275778740816,0.08135275778740816,0.6828852312455198,0.6828852312455198,-0.0757240018465929,-0.0757240018465929,-0.21618619539500963,-0.21618619539500963,-0.2901160948007478,-0.2901160948007478,0.10748735741221074,0.10748735741221074,0.9663424540255188,0.9663424540255188,0.6066102905535294,0.6066102905535294,-0.6633275762283638,-0.6633275762283638,-0.7595512366255833,-0.7595512366255833,-0.5423871495201747,-0.5423871495201747,0.32466883612827496,0.32466883612827496,0.5722805615702778,0.5722805615702778,0.18899790496572516,0.18899790496572516,-0.4747834404733063,-0.4747834404733063,-0.15717057050778938,-0.15717057050778938,-0.1137200637797703,-0.1137200637797703,0.04976532860902793,0.04976532860902793,-0.14673357136774132,-0.14673357136774132,0.0074759496344176625,0.0074759496344176625,-0.09197844946831671,-0.09197844946831671,-0.10952691808365575,-0.10952691808365575,0.0,0.0,-0.060559277965347054,-0.060559277965347054,-0.10048286496711235,-0.10048286496711235,-0.11637363234721577,-0.11637363234721577,0.3014920826799002,0.3014920826799002,0.19323051599872637,0.19323051599872637,-0.6068187508490239,-0.6068187508490239,0.4700429028719795,0.4700429028719795,-0.03913312157241313,-0.03913312157241313,0.8892001969785357,0.8892001969785357,0.612882671218549,0.612882671218549,0.7950634693119687,0.7950634693119687,-0.15249693339505063,-0.15249693339505063,-0.0894171453466275,-0.0894171453466275,-0.08531169381907479,-0.08531169381907479,-0.10286323870673267,-0.10286323870673267,-0.07200803165893216,0.18205869856418225,-0.21351206924601834,-0.07955163560313938,-0.09339377165540526
MEDCIJ 8 5/8 05/19/30,105.404,7.131067853,317.4950256,8.625,MEDCIJ,HY,0.341715088,0.268484628,10.93675965,5.071389883,0.072490227,-0.198432903,1.765159426,12.41887248,2.506128539,164.6060975,-0.924274751,28.31104859,-5.890937573,9.480056468,-1.083586907,1.983332134,11.67798948,0.151476618,7.043846376,-29.99502879,32.55784637,1.705391491,-0.612960578,110.5457182,-9.872366145,53.8450963,-4.74178878,185.6355296,-4.644692387,-1.762581756,9.55953459,14.86250406,-15.4923481,0,26.65002563,136.6169744,4.271047228,0.026895907355482758,0.026895907355482758,-0.006284242642353709,-0.006284242642353709,-0.05013835056007054,-0.05013835056007054,0.4947155306526024,0.4947155306526024,0.08463149667583342,0.08463149667583342,-0.0810717205171155,-0.0810717205171155,0.09000864964035125,0.09000864964035125,0.08759399661530047,0.08759399661530047,0.087063121000312,0.087063121000312,0.0880520089990999,0.0880520089990999,-0.029848974474366297,-0.029848974474366297,-0.41724022530790994,-0.41724022530790994,-0.6950708996359668,-0.6950708996359668,0.2155307270985093,0.2155307270985093,0.05082443993595825,0.05082443993595825,0.18262206568640826,0.18262206568640826,-0.1636431735754644,-0.1636431735754644,-0.14484438636304012,-0.14484438636304012,0.17838740424285943,0.17838740424285943,-0.5815704853526285,-0.5815704853526285,0.36971566228832214,0.36971566228832214,-0.0020957009348995517,-0.0020957009348995517,-0.08884534602826867,-0.08884534602826867,9.727396713939065,9.727396713939065,-1.066175894129985,-1.066175894129985,0.027312116488456453,0.027312116488456453,-0.13807840319517575,-0.13807840319517575,-0.17598041009137105,-0.17598041009137105,-0.4335045979930131,-0.4335045979930131,-0.39169594366744526,-0.39169594366744526,-0.48893338867937036,-0.48893338867937036,-0.11361687452500698,-0.11361687452500698,-0.16432951955404332,-0.16432951955404332,0.8892001969785357,0.8892001969785357,0.7518765149350203,0.7518765149350203,1.4474077447268534,1.4474077447268534,-0.18472745683467545,-0.18472745683467545,0.09696779808778394,0.09696779808778394,-0.008760652653014636,-0.008760652653014636,-0.0014365141330203112,-0.0014365141330203112,-0.006020866290977287,0.8013017513199475,-0.048853977708008436,-0.08853368499830085,0.17010992126153524
LTMCI 7 5/8 01/07/31,105.099,6.396024138,238.1893921,7.625,LTMCI,IG,-0.173514418,0.058826544,13.11910256,6.35516238,-0.424580407,-0.152581059,0.430597153,0.0,-90.06977729,604.884378,2.916703891,7.580127274,-27.03047169,-0.386046873,-2.32433871,-1.011372045,29.45423654,16.10065735,1.993420808,1.606679254,-3.507007646,-3.529276388,-1.129875241,3.727758747,2.701126444,-8.911132332,13.46258527,269.6581122,0.330786537,-1.10828005,9.214324093,6.875656417,7.717300306,0,26.62339209,133.7726079,4.908966461,-0.029754788031692455,-0.029754788031692455,-0.04293783593064463,-0.04293783593064463,0.002298074028313499,0.002298074028313499,0.6641895226100849,0.6641895226100849,-0.006837140713457854,-0.006837140713457854,-0.0612907257668737,-0.0612907257668737,-0.41212665859279407,-0.41212665859279407,0.082952828975884,0.082952828975884,-3.05288995564097,-3.05288995564097,2.612509310810817,2.612509310810817,0.5309462047985589,0.5309462047985589,-1.4196320277493646,-1.4196320277493646,-3.4805945778591925,-3.4805945778591925,-0.27275102101866244,-0.27275102101866244,-0.02209168985262595,-0.02209168985262595,-0.10092363888134546,-0.10092363888134546,0.8113647772221202,0.8113647772221202,0.06880371436205981,0.06880371436205981,-0.23773120862112435,-0.23773120862112435,-0.08390907842932542,-0.08390907842932542,-0.074786142839737,-0.074786142839737,-0.06211830257487728,-0.06211830257487728,-0.09535221408327928,-0.09535221408327928,0.1661086038516293,0.1661086038516293,0.15543709976013173,0.15543709976013173,-0.2884642636752122,-0.2884642636752122,-0.09120473511227309,-0.09120473511227309,-0.10218825608246208,-0.10218825608246208,0.13272987610483253,0.13272987610483253,-0.2397783230177205,-0.2397783230177205,-0.5116826090996844,-0.5116826090996844,-0.1641568798571558,-0.1641568798571558,-0.09991505193595882,-0.09991505193595882,0.8892001969785357,0.8892001969785357,0.7288117040897957,0.7288117040897957,0.9255323243949456,0.9255323243949456,-0.18477628730706475,-0.18477628730706475,0.08293288563828051,0.08293288563828051,-0.12716032983778233,-0.12716032983778233,-0.12835386695905276,-0.12835386695905276,0.22281642784946132,0.1982976005290556,-0.038695002847163706,-0.1525013470964766,0.05977986260138486
PAMPAR 7 7/8 12/16/34,101.922,7.570738996,375.1871338,7.875,PAMPAR,HY,0.617965043,0.218905909,3.81331188,10.97787688,-0.051244926,-0.060571324,0.364655971,-11.34157893,6.251087432,52.19469175,0.687759642,55.16878705,18.50629649,-3.683029707,6.508600051,6.028376811,62.13966034,10.45098955,20.73152721,-21.0942652,-17.48626695,8.894444639,2.285778649,0.393806562,2.112091393,30.00660999,89.52304872,134.8258411,-1.499581946,2.918804127,16.98851902,24.01713571,153.9619598,-3,70.26613379,55.33686621,8.848733744,0.05727023931663767,0.05727023931663767,-0.014951870273542313,-0.014951870273542313,-0.22129758043604708,-0.22129758043604708,1.2744455312296077,1.2744455312296077,0.06186232652593178,0.06186232652593178,-0.02159670419151158,-0.02159670419151158,-0.43693733728401457,-0.43693733728401457,0.07871426632097511,0.07871426632097511,0.21408316031476282,0.21408316031476282,-0.5564898787593336,-0.5564898787593336,0.20551320810362161,0.20551320810362161,0.8813984822560592,0.8813984822560592,2.519714856261529,2.519714856261529,-0.43592147302556955,-0.43592147302556955,0.49699980576673763,0.49699980576673763,0.5656165033309977,0.5656165033309977,2.6041249685393866,2.6041249685393866,-0.006876711829110003,-0.006876711829110003,1.306153507372372,1.306153507372372,-0.441401905707386,-0.441401905707386,-0.24708147480543666,-0.24708147480543666,0.08033659147511368,0.08033659147511368,-0.05235631790415757,-0.05235631790415757,-0.13231384822738074,-0.13231384822738074,0.09820774466528322,0.09820774466528322,-0.0926382227789762,-0.0926382227789762,0.10464011559200309,0.10464011559200309,-0.22060360831875683,-0.22060360831875683,-0.07557524410730497,-0.07557524410730497,0.6952414709334128,0.6952414709334128,0.0006334285693863974,0.0006334285693863974,-0.05568724407683308,-0.05568724407683308,0.30596235380961007,0.30596235380961007,0.33903019721976735,0.33903019721976735,0.48855955964625275,0.48855955964625275,1.0560011794779225,1.0560011794779225,-0.10476079955837979,-0.10476079955837979,-0.30409134894295703,-0.30409134894295703,0.06206087855164002,0.06206087855164002,0.09089147479474026,0.09089147479474026,1.0404970885198244,0.060653058765893934,0.0028864161314764514,0.06822045127922449,0.172969677648333
TNEMAK 3 5/8 06/28/31,86.923,6.545293167,278.7478333,3.625,TNEMAK,IG,-0.020851611,0.20981084,-5.368420637,-1.136310877,-3.262278262,-0.549882085,3.34512551,-6.596286385,-2.573525315,106.2436558,-0.319448548,32.80799389,-1.872924681,-1.689412474,-3.508882476,-3.673550155,4.072311845,0.19382251,-3.299299511,4.753234148,8.244868872,-1.164321915,-0.994314417,-0.84480011,-1.411224039,271.4819468,22.393882,418.6799311,-7.578722661,-0.951568685,4.091181613,23.24101501,-1.830220165,-3,29.62683325,243.4441667,5.379876797,-0.012969153522033532,-0.012969153522033532,-0.016541920863029448,-0.016541920863029448,-0.44191241713849005,-0.44191241713849005,-0.3247784459929329,-0.3247784459929329,-0.5290171657747748,-0.5290171657747748,-0.23269080096497652,-0.23269080096497652,0.6844782915880788,0.6844782915880788,0.08048767193689446,0.08048767193689446,-0.08522657580915353,-0.08522657580915353,-0.24658519348521762,-0.24658519348521762,0.05845758761672997,0.05845758761672997,-0.19980169298042427,-0.19980169298042427,-0.16562356233293804,-0.16562356233293804,-0.3372556802641598,-0.3372556802641598,-0.09170460258269457,-0.09170460258269457,-0.3529849854337326,-0.3529849854337326,-0.5808063768263294,-0.5808063768263294,-0.14427713970935097,-0.14427713970935097,-0.6738131600855563,-0.6738131600855563,-0.03435736010672181,-0.03435736010672181,0.07005654316075442,0.07005654316075442,-0.035000876310065245,-0.035000876310065245,-0.09364578851957552,-0.09364578851957552,-0.2431816770710815,-0.2431816770710815,-0.24410986381450095,-0.24410986381450095,1.1224157952660592,1.1224157952660592,-0.06820791921945012,-0.06820791921945012,0.028688951814222388,0.028688951814222388,-0.7674119694365481,-0.7674119694365481,-0.20339263506787042,-0.20339263506787042,-0.849295452669139,-0.849295452669139,-0.06059846137678616,-0.06059846137678616,-0.12641258595518345,-0.12641258595518345,0.33903019721976735,0.33903019721976735,-0.6456997776243456,-0.6456997776243456,-1.1619693569326854,-1.1619693569326854,-0.17926971737170533,-0.17926971737170533,0.6240835165286963,0.6240835165286963,-0.10311631111260526,-0.10311631111260526,-0.0634458678084717,-0.0634458678084717,-0.30425284294676674,0.1057473004402869,0.04992544224628001,-0.21103946706925678,0.01075416401582472
EREGLT 8 3/8 07/23/29,105.857,6.452276114,288.6625671,8.375,EREGLT,HY,-0.165173581,-0.156890805,-0.168325296,3.932465487,0.0766822,-0.00234527,0.722652988,1.197544952,1.632092092,50.81951008,-2.329530061,55.16411193,6.213462004,19.02366987,-0.027112051,-0.596884266,49.34649863,-10.691965,21.58110438,-51.37434095,41.30088332,11.09047733,2.999755757,0.016308598,-0.119438972,186.325988,-4.525749612,279.2874666,-16.71454601,2.633626852,23.83113748,68.00773263,11.55714659,-1,10.60656714,202.7584329,3.449691992,-0.028837693395887414,-0.028837693395887414,-0.0806507436546049,-0.0806507436546049,-0.3169666966693115,-0.3169666966693115,0.3443632958298893,0.3443632958298893,0.08540288414484792,0.08540288414484792,0.003522662185581028,0.003522662185581028,-0.3022392822627623,-0.3022392822627623,0.08340037418475219,0.08340037418475219,0.05741789737243199,0.05741789737243199,-0.564374863238256,-0.564374863238256,-0.2350207488962455,-0.2350207488962455,0.8811724285321557,0.8811724285321557,0.8999070902192626,0.8999070902192626,0.6878521770389177,0.6878521770389177,0.11291103737809938,0.11291103737809938,-0.06167895149104601,-0.06167895149104601,1.9024338668694023,1.9024338668694023,-0.2900982866063974,-0.2900982866063974,1.3761525339378318,1.3761525339378318,-0.9182503430927279,-0.9182503430927279,0.47747419376198846,0.47747419376198846,0.10551709928326937,0.10551709928326937,-0.043368848272145884,-0.043368848272145884,-0.1661037353705024,-0.1661037353705024,-0.11860285675259741,-0.11860285675259741,0.6939285995661104,0.6939285995661104,-0.1375221331346988,-0.1375221331346988,-0.09373135341530738,-0.09373135341530738,-1.807114520384754,-1.807114520384754,0.6290282046617637,0.6290282046617637,0.4515589854438932,0.4515589854438932,0.22268103115247956,0.22268103115247956,-0.08925820570578501,-0.08925820570578501,0.7058101970589462,0.7058101970589462,0.7861334307149779,0.7861334307149779,1.3169388896438765,1.3169388896438765,-0.21414185900668956,-0.21414185900668956,0.42332854637038475,0.42332854637038475,-0.11809935065587701,-0.11809935065587701,-0.04757875077862306,-0.04757875077862306,0.6860262058095141,0.1293365373009558,0.049713543261982546,-0.2186098260771754,0.1650661911538556
KZOKZ 6 3/8 10/24/48,100.784,6.308612092,149.663681,6.375,KZOKZ,IG,-0.365799524,-0.104035798,-4.785887756,0.416955772,-0.178615166,-0.114181288,0.284095386,-1.279684575,-0.308262603,33.03362933,1.273872003,63.50867584,2.137289608,-7.207624079,-14.76504494,-0.66567085,3.963617981,8.059240491,8.503102968,9.22049059,16.26626163,-1.549862704,0.829032581,-2.840310415,0.538053649,26.17797539,3.548903046,355.4463753,-0.612706433,-2.235166112,10.81657058,13.69875433,-13.82647896,0,1.56168103,132.887319,22.70499658,-0.05089698746057512,-0.05089698746057512,-0.07141033711808532,-0.07141033711808532,-0.42791556020787574,-0.42791556020787574,-0.1197278625012288,-0.1197278625012288,0.03842424449120229,0.03842424449120229,-0.04472463807449024,-0.04472463807449024,-0.46724863485238033,-0.46724863485238033,0.08247458663563006,0.08247458663563006,-0.008394288204174618,-0.008394288204174618,-0.666355130076538,-0.666355130076538,0.2910874893471965,0.2910874893471965,1.2846529266167792,1.2846529266167792,0.3627961651281077,0.3627961651281077,-0.6103566113858444,-0.6103566113858444,-0.7532033819210903,-0.7532033819210903,-0.0681918286432734,-0.0681918286432734,-0.5867681178645365,-0.5867681178645365,-0.03891551384990302,-0.03891551384990302,0.2986196145189785,0.2986196145189785,0.03599267043332077,0.03599267043332077,0.16892076035654047,0.16892076035654047,-0.03942162691526514,-0.03942162691526514,-0.07069368600882574,-0.07069368600882574,-0.4218000390998798,-0.4218000390998798,-0.054722314133663054,-0.054722314133663054,-0.11190312128087405,-0.11190312128087405,-0.11673105360973048,-0.11673105360973048,-0.026845407446528767,-0.026845407446528767,0.02535564061043964,0.02535564061043964,-0.5014219160460079,-0.5014219160460079,-0.40609526799273965,-0.40609526799273965,-0.12098097112337335,-0.12098097112337335,-0.1597061805056691,-0.1597061805056691,0.8892001969785357,0.8892001969785357,0.40250134737783944,0.40250134737783944,0.2731880489800609,0.2731880489800609,-0.23072493663957244,-0.23072493663957244,0.07856461867830286,0.07856461867830286,-0.14124052373272644,-0.14124052373272644,-0.2700266386651651,-0.2700266386651651,-0.22570542254500459,0.1405639123766518,0.337529852652999,-0.16434196520162409,0.20380307630421168
